1579152671,6,proc_AniAliPositionExcluded,2025-02-13 15:13:24.567,2025-02-13 15:23:30.723,2372,338,242,7
1444200195,6,proc_UserAgencyMatchesEvent,2025-02-13 15:14:07.457,2025-02-13 15:26:10.217,2339,389,210,6
1659152956,6,proc_Auth_GetUserIdentifierClaims,2025-02-13 15:16:30.550,2025-02-13 15:23:15.260,2269,567,579,4
1140199112,6,proc_UnitsEnrouteJsonListUpdate,2025-02-13 15:15:26.610,2025-02-13 15:15:26.643,4365,4365,4365,1
1447676205,6,proc_MonitorResponsibleRegionsGet,2025-02-13 15:15:18.547,2025-02-13 15:23:15.430,2186,198,138,11
948198428,6,proc_UnitsArriveJsonListUpdate,2025-02-13 15:15:26.657,2025-02-13 15:15:26.693,6327,6327,6327,1
539148966,4,sp_MailItemResultSets,2025-02-13 20:11:57.970,2025-02-13 20:11:57.983,12141,6070,11540,2
1111675008,6,proc_LocationInfoGet,2025-02-13 15:15:03.203,2025-02-13 15:20:22.017,2015,1007,876,2
84195350,6,proc_ResourceLogonActivate,2025-02-13 15:19:58.053,2025-02-13 15:19:58.067,7621,7621,7621,1
1716201164,6,proc_ValidateRegions,2025-02-13 15:21:13.943,2025-02-13 15:21:17.217,1828,914,715,2
583673127,6,proc_EventVehicleGet,2025-02-13 15:19:03.860,2025-02-13 15:26:14.903,1815,259,193,7
1641772906,6,proc_MunicipalityIdByCodeGet,2025-02-13 15:18:05.703,2025-02-13 15:26:27.820,5605,467,78,12
2023678257,6,proc_PrevHistSoKeyMetaData,2025-02-13 15:14:41.710,2025-02-13 15:26:31.980,1737,217,179,8
475148738,4,sp_SendMailMessage,2025-02-13 15:13:26.800,2025-02-13 15:13:26.800,1566,1566,1566,1
1609772792,6,proc_Auth_GetSeminoleAgencyCodes,2025-02-13 15:16:30.550,2025-02-13 15:23:15.280,25561,6390,207,4
919674324,6,proc_GetUnitExists,2025-02-13 15:16:30.540,2025-02-13 15:24:49.930,1513,151,86,10
1572200651,6,proc_UserSettingsSave,2025-02-13 15:19:17.753,2025-02-13 15:19:17.760,19568,19568,19568,1
2135678656,6,proc_RegionsGetAll,2025-02-13 15:20:01.030,2025-02-13 15:23:15.723,1477,492,403,3
1611152785,6,proc_Auth_GetDispatchAgenciesByUserDomain,2025-02-13 15:16:30.550,2025-02-13 15:23:15.267,16507,4126,240,4
1643152899,6,proc_Auth_GetUserAppClaims,2025-02-13 15:16:30.550,2025-02-13 15:23:15.293,16322,4080,197,4
1399676034,6,proc_MonitorEventsDeleteUpdate,2025-02-13 15:21:17.230,2025-02-13 15:21:17.247,7303,7303,7303,1
578101100,4,sp_sqlagent_update_agent_xps,2025-02-13 20:11:54.470,2025-02-13 20:11:54.507,1249,1249,1249,1
2011154210,6,proc_CommandEVD,2025-02-13 15:15:15.360,2025-02-13 15:15:15.370,28288,28288,28288,1
727673640,6,proc_ForwardToMnemonicsGetAll,2025-02-13 15:20:01.117,2025-02-13 15:23:15.883,5430,1810,332,3
2130106629,4,sp_sqlagent_create_jobactivity,2025-02-13 20:11:58.177,2025-02-13 20:11:58.180,17533,17533,17533,1
1195151303,6,proc_AgenciesGetAll,2025-02-13 15:20:01.020,2025-02-13 15:23:15.680,1051,350,301,3
395148453,4,sysmail_logmailevent_sp,2025-02-13 20:11:57.123,2025-02-13 20:11:57.147,3539,1769,1717,2
2039678314,6,proc_RaceGetAll,2025-02-13 15:20:00.960,2025-02-13 15:23:15.563,2473,824,109,3
743673697,6,proc_GetActiveUser,2025-02-13 15:26:01.097,2025-02-13 15:26:01.103,920,920,920,1
855674096,6,proc_GetEventPrimaryClearedByRadioId,2025-02-13 15:23:22.210,2025-02-13 15:23:22.220,913,913,913,1
594101157,4,sp_sqlagent_has_server_access,2025-02-13 20:11:54.517,2025-02-13 20:11:56.987,9679,9679,9679,1
391672443,6,proc_EventInitializeDateTime,2025-02-13 15:13:24.590,2025-02-13 15:26:27.783,852,21,29,39
100195407,6,proc_SexGetAll,2025-02-13 15:20:00.980,2025-02-13 15:23:15.597,1819,606,138,3
315148168,4,sysmail_help_configure_value_sp,2025-02-13 20:11:57.900,2025-02-13 15:23:26.920,767,191,143,4
1645248916,6,proc_CheckChangesViewed,2025-02-13 15:20:01.247,2025-02-13 15:23:16.373,2017,672,113,3
2103678542,6,proc_ReasonsGetAll,2025-02-13 15:20:00.943,2025-02-13 15:23:15.490,627,209,170,3
315148168,4,sysmail_help_configure_value_sp,2025-02-13 20:11:57.040,2025-02-13 20:11:57.147,613,76,69,8
1386488018,6,proc_AddressIntersectionFromSoKeyGet,2025-02-13 15:15:03.210,2025-02-13 15:20:22.023,557,278,241,2
519672899,6,proc_EventStatusGetAll,2025-02-13 15:20:00.903,2025-02-13 15:23:15.390,551,183,126,3
1591676718,6,proc_MunicipalitiesGetAll,2025-02-13 15:20:01.010,2025-02-13 15:23:15.640,531,177,177,3
1707153127,6,proc_CallSourcesGetAll,2025-02-13 15:20:01.000,2025-02-13 15:23:15.607,508,169,106,3
